num_blocks,trial,time_ms,throughput
1,1,0.158304,2754194.50
1,2,0.067584,6451231.00
1,3,0.064512,6758432.50
1,4,0.065056,6701918.00
1,5,0.065376,6669114.00
1,6,0.064640,6745049.50
1,7,0.067584,6451231.00
1,8,0.065600,6646341.50
1,9,0.065088,6698624.00
1,10,0.065088,6698624.00
1,11,0.065536,6652832.00
1,12,0.064416,6768505.00
1,13,0.065536,6652832.00
1,14,0.065632,6643101.00
1,15,0.072160,6042128.50
1,16,0.064256,6785359.00
1,17,0.069632,6261489.00
1,18,0.065440,6662592.00
1,19,0.065024,6705216.00
1,20,0.065536,6652832.00
1,21,0.066976,6509794.00
1,22,0.065248,6682197.00
1,23,0.066688,6537908.00
1,24,0.064224,6788739.50
1,25,0.066656,6541046.50
1,26,0.065600,6646341.50
1,27,0.065952,6610868.50
1,28,0.064352,6775236.50
1,29,0.066400,6566265.50
1,30,0.077120,5653527.00
1,avg,0.067136,6248823.50
2,1,0.066432,6563102.50
2,2,0.066176,6588491.50
2,3,0.065536,6652832.00
2,4,0.065088,6698624.00
2,5,0.073728,5913628.00
2,6,0.065024,6705216.00
2,7,0.065312,6675649.00
2,8,0.068160,6396713.50
2,9,0.065536,6652832.00
2,10,0.065728,6633398.00
2,11,0.065536,6652832.00
2,12,0.065536,6652832.00
2,13,0.065600,6646341.50
2,14,0.067136,6494280.50
2,15,0.078144,5579443.50
2,16,0.065440,6662592.00
2,17,0.064992,6708517.50
2,18,0.064512,6758432.50
2,19,0.065120,6695332.00
2,20,0.071104,6131863.50
2,21,0.064128,6798902.50
2,22,0.065536,6652832.00
2,23,0.065536,6652832.00
2,24,0.064256,6785359.00
2,25,0.064864,6721755.50
2,26,0.067584,6451231.00
2,27,0.065408,6665851.50
2,28,0.065536,6652832.00
2,29,0.065536,6652832.00
2,30,0.066912,6516020.50
2,avg,0.064359,6355271.00
4,1,0.068032,6408749.50
4,2,0.065536,6652832.00
4,3,0.065504,6656082.00
4,4,0.064192,6792124.00
4,5,0.065696,6636629.00
4,6,0.064288,6781981.50
4,7,0.065440,6662592.00
4,8,0.074624,5842624.00
4,9,0.065536,6652832.00
4,10,0.064896,6718441.50
4,11,0.066016,6604459.50
4,12,0.064224,6788739.50
4,13,0.065536,6652832.00
4,14,0.066080,6598063.00
4,15,0.065536,6652832.00
4,16,0.065344,6672380.00
4,17,0.065344,6672380.00
4,18,0.065056,6701918.00
4,19,0.064992,6708517.50
4,20,0.067168,6491186.50
4,21,0.065312,6675649.00
4,22,0.065376,6669114.00
4,23,0.065536,6652832.00
4,24,0.065504,6656082.00
4,25,0.065536,6652832.00
4,26,0.065728,6633398.00
4,27,0.065088,6698624.00
4,28,0.065472,6659335.50
4,29,0.065536,6652832.00
4,30,0.065312,6675649.00
4,avg,0.063659,6418533.50
8,1,0.065632,6643101.00
8,2,0.066080,6598063.00
8,3,0.065600,6646341.50
8,4,0.065536,6652832.00
8,5,0.065536,6652832.00
8,6,0.065536,6652832.00
8,7,0.065696,6636629.00
8,8,0.065536,6652832.00
8,9,0.079520,5482897.00
8,10,0.064224,6788739.50
8,11,0.064352,6775236.50
8,12,0.065536,6652832.00
8,13,0.068704,6346064.00
8,14,0.066656,6541046.50
8,15,0.065472,6659335.50
8,16,0.066560,6550480.50
8,17,0.066976,6509794.00
8,18,0.065536,6652832.00
8,19,0.066944,6512906.00
8,20,0.065984,6607662.50
8,21,0.065664,6639863.00
8,22,0.065536,6652832.00
8,23,0.065536,6652832.00
8,24,0.065376,6669114.00
8,25,0.067072,6500477.50
8,26,0.065184,6688758.50
8,27,0.065600,6646341.50
8,28,0.065504,6656082.00
8,29,0.065536,6652832.00
8,30,0.065536,6652832.00
8,avg,0.064134,6375072.50
16,1,0.066336,6572600.50
16,2,0.067360,6472684.00
16,3,0.067584,6451231.00
16,4,0.066144,6591679.00
16,5,0.067584,6451231.00
16,6,0.065792,6626945.50
16,7,0.066944,6512906.00
16,8,0.067584,6451231.00
16,9,0.071680,6082589.50
16,10,0.219136,1989632.00
16,11,0.104480,4173047.50
16,12,0.110592,3942419.00
16,13,0.110592,3942419.00
16,14,0.111904,3896196.75
16,15,0.108544,4016804.25
16,16,0.067840,6426886.50
16,17,0.067168,6491186.50
16,18,0.066272,6578947.50
16,19,0.075776,5753800.00
16,20,0.067584,6451231.00
16,21,0.066976,6509794.00
16,22,0.067712,6439035.50
16,23,0.067552,6454287.00
16,24,0.067360,6472684.00
16,25,0.066368,6569431.50
