num_blocks,trial,time_ms,throughput
1,1,0.153536,2839724.75
1,2,0.067296,6478839.50
1,3,0.065280,6678921.50
1,4,0.065824,6623723.50
1,5,0.065280,6678921.50
1,6,0.065248,6682197.00
1,7,0.064448,6765143.50
1,8,0.064480,6761786.50
1,9,0.065120,6695332.00
1,10,0.063776,6836427.50
1,11,0.078912,5525142.50
1,12,0.069632,6261489.00
1,13,0.065632,6643101.00
1,14,0.073664,5918766.50
1,15,0.068960,6322505.50
1,16,0.066464,6559942.00
1,17,0.066176,6588491.50
1,18,0.074656,5840119.50
1,19,0.068992,6319573.50
1,20,0.070400,6193182.00
1,21,0.067680,6442080.00
1,22,0.067200,6488095.50
1,23,0.067584,6451231.00
1,24,0.067264,6481922.00
1,25,0.067584,6451231.00
1,26,0.069472,6275909.50
1,27,0.066816,6525383.00
1,28,0.264096,1650914.88
1,29,0.107008,4074461.50
1,30,0.107584,4052647.25
1,avg,0.077292,5809909.00
2,1,0.108544,4016804.25
2,2,0.109376,3986249.25
2,3,0.113344,3846696.75
2,4,0.081632,5341042.50
2,5,0.069696,6255739.00
2,6,0.066752,6531639.50
2,7,0.067520,6457346.00
2,8,0.068160,6396713.50
2,9,0.066560,6550480.50
2,10,0.065856,6620505.00
2,11,0.069184,6302035.50
2,12,0.067936,6417805.00
2,13,0.067392,6469610.50
2,14,0.067872,6423856.50
2,15,0.067296,6478839.50
2,16,0.068320,6381733.00
2,17,0.067584,6451231.00
2,18,0.067584,6451231.00
2,19,0.071680,6082589.50
2,20,0.069536,6270133.50
2,21,0.066144,6591679.00
2,22,0.068928,6325440.50
2,23,0.069120,6307870.50
2,24,0.067584,6451231.00
2,25,0.067136,6494280.50
2,26,0.073728,5913628.00
2,27,0.066336,6572600.50
2,28,0.067328,6475760.50
2,29,0.067584,6451231.00
2,30,0.067680,6442080.00
2,avg,0.070432,5927681.00
4,1,0.069536,6270133.50
4,2,0.067584,6451231.00
4,3,0.071744,6077163.00
4,4,0.067104,6497377.50
4,5,0.066944,6512906.00
4,6,0.067456,6463472.50
4,7,0.066944,6512906.00
4,8,0.067584,6451231.00
4,9,0.066016,6604459.50
4,10,0.065952,6610868.50
4,11,0.067584,6451231.00
4,12,0.067712,6439035.50
4,13,0.071808,6071746.50
4,14,0.069472,6275909.50
4,15,0.067584,6451231.00
4,16,0.066144,6591679.00
4,17,0.069632,6261489.00
4,18,0.067776,6432955.50
4,19,0.071360,6109865.50
4,20,0.067456,6463472.50
4,21,0.066464,6559942.00
4,22,0.066944,6512906.00
4,23,0.066464,6559942.00
4,24,0.067840,6426886.50
4,25,0.067872,6423856.50
4,26,0.067712,6439035.50
4,27,0.068000,6411764.50
4,28,0.066400,6566265.50
4,29,0.067584,6451231.00
4,30,0.069216,6299122.00
4,avg,0.065738,6214558.50
8,1,0.067552,6454287.00
8,2,0.069344,6287494.00
8,3,0.067488,6460408.00
8,4,0.067584,6451231.00
8,5,0.067424,6466540.00
8,6,0.068704,6346064.00
8,7,0.066240,6582126.00
8,8,0.066752,6531639.50
8,9,0.082560,5281008.00
8,10,0.067584,6451231.00
8,11,0.065856,6620505.00
8,12,0.080064,5445643.50
8,13,0.067584,6451231.00
8,14,0.067104,6497377.50
