num_blocks,trial,time_ms,throughput
1,1,0.155328,2806963.25
1,2,0.067936,6417805.00
1,3,0.089920,4848754.50
1,4,0.066496,6556785.00
1,5,0.067648,6445128.00
1,6,0.065760,6630170.00
1,7,0.068608,6354944.00
1,8,0.068192,6393712.00
1,9,0.069120,6307870.50
1,10,0.079040,5516194.50
1,11,0.068160,6396713.50
1,12,0.067584,6451231.00
1,13,0.068032,6408749.50
1,14,0.069504,6273020.50
1,15,0.075584,5768416.50
1,16,0.067584,6451231.00
1,17,0.078528,5552160.00
1,18,0.068096,6402725.50
1,19,0.069600,6264368.00
1,20,0.067648,6445128.00
1,21,0.068448,6369799.50
1,22,0.067584,6451231.00
1,23,0.067200,6488095.50
1,24,0.076384,5708001.50
1,25,0.067584,6451231.00
1,26,0.067584,6451231.00
1,27,0.066400,6566265.50
1,28,0.070816,6156800.50
1,29,0.067520,6457346.00
1,30,0.067904,6420829.00
1,avg,0.070509,5942352.00
2,1,0.067776,6432955.50
2,2,0.068032,6408749.50
2,3,0.067584,6451231.00
2,4,0.067296,6478839.50
2,5,0.066336,6572600.50
2,6,0.067296,6478839.50
2,7,0.066400,6566265.50
2,8,0.067872,6423856.50
2,9,0.068768,6340158.00
2,10,0.067360,6472684.00
2,11,0.067584,6451231.00
2,12,0.068704,6346064.00
2,13,0.068032,6408749.50
2,14,0.069376,6284594.00
2,15,0.069280,6293303.00
2,16,0.070912,6148465.00
2,17,0.067584,6451231.00
2,18,0.067584,6451231.00
2,19,0.069664,6258613.00
2,20,0.068224,6390713.00
2,21,0.069632,6261489.00
2,22,0.067200,6488095.50
2,23,0.067584,6451231.00
2,24,0.067424,6466540.00
2,25,0.066688,6537908.00
2,26,0.068192,6393712.00
2,27,0.067584,6451231.00
2,28,0.069632,6261489.00
2,29,0.067584,6451231.00
2,30,0.089728,4859130.00
2,avg,0.066546,6152659.50
4,1,0.069440,6278802.00
4,2,0.069632,6261489.00
4,3,0.067360,6472684.00
4,4,0.066048,6601260.50
4,5,0.067552,6454287.00
4,6,0.067488,6460408.00
4,7,0.072128,6044809.00
4,8,0.069632,6261489.00
4,9,0.067360,6472684.00
4,10,0.067584,6451231.00
4,11,0.067200,6488095.50
4,12,0.068768,6340158.00
4,13,0.067584,6451231.00
4,14,0.068864,6331320.00
4,15,0.069632,6261489.00
4,16,0.066176,6588491.50
4,17,0.067584,6451231.00
4,18,0.067712,6439035.50
4,19,0.069632,6261489.00
4,20,0.068256,6387717.00
4,21,0.068832,6334263.00
4,22,0.069632,6261489.00
4,23,0.068992,6319573.50
4,24,0.068768,6340158.00
4,25,0.067104,6497377.50
4,26,0.069024,6316643.50
4,27,0.067584,6451231.00
4,28,0.067840,6426886.50
4,29,0.069632,6261489.00
4,30,0.067584,6451231.00
4,avg,0.066149,6174830.00
8,1,0.068448,6369799.50
8,2,0.067712,6439035.50
8,3,0.068000,6411764.50
8,4,0.069632,6261489.00
8,5,0.067680,6442080.00
8,6,0.081344,5359953.00
8,7,0.068640,6351981.00
8,8,0.068736,6343110.00
8,9,0.067584,6451231.00
8,10,0.067520,6457346.00
8,11,0.068064,6405736.50
8,12,0.067168,6491186.50
8,13,0.067904,6420829.00
8,14,0.069056,6313716.50
