num_blocks,trial,time_ms,throughput
1,1,0.153088,2848035.25
1,2,0.068160,6396713.50
1,3,0.065888,6617290.00
1,4,0.065376,6669114.00
1,5,0.065984,6607662.50
1,6,0.065024,6705216.00
1,7,0.065536,6652832.00
1,8,0.064416,6768505.00
1,9,0.072000,6055556.00
1,10,0.065440,6662592.00
1,11,0.065504,6656082.00
1,12,0.066688,6537908.00
1,13,0.063808,6832999.00
1,14,0.065536,6652832.00
1,15,0.075776,5753800.00
1,16,0.064768,6731719.50
1,17,0.065536,6652832.00
1,18,0.065120,6695332.00
1,19,0.064256,6785359.00
1,20,0.065536,6652832.00
1,21,0.064288,6781981.50
1,22,0.065536,6652832.00
1,23,0.063776,6836427.50
1,24,0.064896,6718441.50
1,25,0.065536,6652832.00
1,26,0.065536,6652832.00
1,27,0.064960,6711822.00
1,28,0.064096,6802296.50
1,29,0.065376,6669114.00
1,30,0.063904,6822734.00
1,avg,0.066495,6297953.50
2,1,0.064096,6802296.50
2,2,0.065536,6652832.00
2,3,0.065632,6643101.00
2,4,0.065056,6701918.00
2,5,0.063872,6826152.00
2,6,0.063488,6867439.50
2,7,0.065408,6665851.50
2,8,0.065664,6639863.00
2,9,0.065440,6662592.00
2,10,0.073792,5908499.00
2,11,0.065536,6652832.00
2,12,0.065376,6669114.00
2,13,0.065184,6688758.50
2,14,0.066528,6553631.50
2,15,0.064736,6735047.00
2,16,0.065536,6652832.00
2,17,0.065152,6692043.50
2,18,0.073184,5957586.50
2,19,0.065184,6688758.50
2,20,0.066240,6582126.00
2,21,0.067392,6469610.50
2,22,0.064448,6765143.50
2,23,0.065024,6705216.00
2,24,0.065536,6652832.00
2,25,0.064032,6809094.50
2,26,0.066304,6575772.50
2,27,0.065248,6682197.00
2,28,0.064160,6795511.50
2,29,0.065184,6688758.50
2,30,0.064288,6781981.50
2,avg,0.063621,6424818.00
4,1,0.066592,6547333.00
4,2,0.065440,6662592.00
4,3,0.064288,6781981.50
4,4,0.065856,6620505.00
4,5,0.064960,6711822.00
4,6,0.065664,6639863.00
4,7,0.064512,6758432.50
4,8,0.066944,6512906.00
4,9,0.064416,6768505.00
4,10,0.065152,6692043.50
4,11,0.064864,6721755.50
4,12,0.065472,6659335.50
4,13,0.063936,6819319.50
4,14,0.066944,6512906.00
4,15,0.065344,6672380.00
4,16,0.065440,6662592.00
4,17,0.064480,6761786.50
4,18,0.065536,6652832.00
4,19,0.071488,6098925.50
4,20,0.066272,6578947.50
4,21,0.065472,6659335.50
4,22,0.064128,6798902.50
4,23,0.065536,6652832.00
4,24,0.065536,6652832.00
4,25,0.065376,6669114.00
4,26,0.065664,6639863.00
4,27,0.074240,5872845.00
4,28,0.065536,6652832.00
4,29,0.065248,6682197.00
4,30,0.065024,6705216.00
4,avg,0.063721,6413636.00
8,1,0.066112,6594869.50
8,2,0.065408,6665851.50
8,3,0.064192,6792124.00
8,4,0.065536,6652832.00
8,5,0.065600,6646341.50
8,6,0.065632,6643101.00
8,7,0.065536,6652832.00
8,8,0.065440,6662592.00
8,9,0.065248,6682197.00
8,10,0.065440,6662592.00
8,11,0.064352,6775236.50
8,12,0.069632,6261489.00
8,13,0.184480,2363399.75
8,14,0.112992,3858680.00
8,15,0.110592,3942419.00
8,16,0.108800,4007353.00
8,17,0.104448,4174326.00
8,18,0.096448,4520570.50
8,19,0.066368,6569431.50
8,20,0.066688,6537908.00
8,21,0.066560,6550480.50
8,22,0.071680,6082589.50
8,23,0.065664,6639863.00
8,24,0.065536,6652832.00
8,25,0.065184,6688758.50
8,26,0.065536,6652832.00
8,27,0.065120,6695332.00
8,28,0.064192,6792124.00
8,29,0.065248,6682197.00
8,30,0.065952,6610868.50
8,avg,0.074181,5861742.00
16,1,0.066976,6509794.00
16,2,0.066944,6512906.00
16,3,0.067008,6506685.50
16,4,0.067328,6475760.50
16,5,0.067008,6506685.50
16,6,0.067584,6451231.00
16,7,0.067040,6503580.50
16,8,0.068480,6366822.00
16,9,0.066624,6544188.00
16,10,0.066272,6578947.50
16,11,0.067168,6491186.50
16,12,0.067072,6500477.50
16,13,0.067168,6491186.50
16,14,0.067072,6500477.50
16,15,0.078176,5577159.00
16,16,0.066176,6588491.50
16,17,0.066304,6575772.50
16,18,0.066240,6582126.00
16,19,0.066304,6575772.50
16,20,0.066368,6569431.50
16,21,0.067008,6506685.50
16,22,0.067584,6451231.00
16,23,0.067584,6451231.00
16,24,0.067584,6451231.00
16,25,0.065568,6649585.50
16,26,0.065888,6617290.00
16,27,0.065536,6652832.00
16,28,0.067072,6500477.50
16,29,0.067584,6451231.00
16,30,0.065792,6626945.50
16,avg,0.065049,6282820.50
32,1,0.070880,6151241.50
32,2,0.069632,6261489.00
32,3,0.069664,6258613.00
32,4,0.070176,6212950.50
32,5,0.069856,6241410.50
32,6,0.070048,6224304.00
32,7,0.070176,6212950.50
32,8,0.075776,5753800.00
32,9,0.071520,6096197.00
32,10,0.070272,6204462.50
32,11,0.069760,6249999.50
32,12,0.069824,6244271.00
32,13,0.070112,6218621.50
32,14,0.070176,6212950.50
32,15,0.070176,6212950.50
32,16,0.071424,6104390.50
32,17,0.069760,6249999.50
32,18,0.069632,6261489.00
32,19,0.069632,6261489.00
32,20,0.069760,6249999.50
32,21,0.069632,6261489.00
32,22,0.070752,6162370.00
32,23,0.071680,6082589.50
32,24,0.071168,6126349.00
32,25,0.070144,6215784.50
32,26,0.069824,6244271.00
32,27,0.070720,6165158.00
32,28,0.069632,6261489.00
32,29,0.069632,6261489.00
32,30,0.069984,6229996.00
32,avg,0.068110,5996599.00
